invoice_no,customer_id,category,quantity,price,payment_method,invoice_date,shopping_mall
I136471,43,Food & Beverage,5,26.15,Debit Card,2/4/2021,Mall of Istanbul
I273192,73,Toys,4,143.36,Cash,16/08/2022,Kanyon
I155987,518,Souvenir,5,58.65,Cash,1/8/2022,Emaar Square Mall
I257283,3532,Clothing,2,600.16,Cash,26/03/2021,Kanyon
I320828,843,Toys,3,107.52,Cash,23/10/2022,Kanyon
I281208,4740,Cosmetics,5,203.3,Cash,31/07/2022,Emaar Square Mall
I149132,116,Food & Beverage,5,26.15,Cash,13/04/2021,Zorlu Center
I140633,288,Books,5,75.75,Cash,6/5/2021,Cevahir AVM
I228653,968,Cosmetics,4,162.64,Credit Card,11/12/2021,Mall of Istanbul
I111719,885,Clothing,1,300.08,Cash,5/8/2022,Metrocity
I223855,1853,Clothing,1,300.08,Cash,9/8/2021,Kanyon
I334012,759,Clothing,1,300.08,Debit Card,31/03/2021,Cevahir AVM
I178136,214,Toys,3,107.52,Cash,12/11/2021,Istinye Park
I221992,466,Clothing,4,1200.32,Cash,25/10/2021,Kanyon
I159071,705,Cosmetics,2,81.32,Debit Card,13/09/2021,Metrocity
I332936,651,Clothing,3,900.24,Cash,9/5/2022,Viaport Outlet
I118080,338,Technology,1,1050.0,Cash,13/02/2021,Viaport Outlet
I224355,717,Clothing,4,1200.32,Debit Card,23/02/2022,Mall of Istanbul
I244653,1481,Shoes,4,2400.68,Cash,27/08/2022,Kanyon
I397250,301,Clothing,1,300.08,Cash,6/12/2021,Metrocity
I269574,55,Clothing,2,600.16,Credit Card,30/07/2021,Kanyon
I171167,505,Clothing,5,1500.4,Debit Card,21/09/2022,Mall of Istanbul
I208346,1540,Cosmetics,3,121.98,Debit Card,3/2/2022,Mall of Istanbul
I115916,1245,Shoes,5,3000.85,Debit Card,23/08/2022,Istinye Park
I258976,77,Clothing,4,1200.32,Credit Card,1/9/2021,Mall of Istanbul
I613437,1150,Technology,5,5250.0,Cash,12/8/2022,Mall of Istanbul
I328664,131,Souvenir,2,23.46,Cash,3/2/2021,Metrocity
I121868,1658,Cosmetics,5,203.3,Cash,10/9/2021,Mall of Istanbul
I678904,185,Shoes,4,2400.68,Cash,9/6/2021,Mall of Istanbul
I964061,3666,Souvenir,3,35.19,Debit Card,3/12/2021,Zorlu Center
I554701,121,Toys,3,107.52,Credit Card,18/11/2021,Istinye Park
I252115,2433,Food & Beverage,5,26.15,Cash,2/1/2021,Istinye Park
I101953,808,Technology,3,3150.0,Cash,16/02/2021,Metrocity
I284094,420,Cosmetics,1,40.66,Credit Card,11/6/2021,Metrocity
I268013,1462,Cosmetics,2,81.32,Cash,14/02/2022,Mall of Istanbul
I228335,114,Clothing,3,900.24,Credit Card,12/11/2022,Mall of Istanbul
I265038,1482,Food & Beverage,5,26.15,Cash,17/07/2021,Cevahir AVM
I177918,1399,Clothing,4,1200.32,Debit Card,1/11/2021,Metrocity
I244859,1963,Souvenir,5,58.65,Debit Card,22/12/2021,Metrocity
I318281,1044,Souvenir,2,23.46,Cash,8/2/2023,Cevahir AVM
I262830,663,Food & Beverage,4,20.92,Cash,28/11/2021,Kanyon
I234396,955,Food & Beverage,3,15.69,Credit Card,23/04/2021,Metrocity
I193049,112,Clothing,5,1500.4,Cash,6/2/2022,Kanyon
I230897,50,Shoes,5,3000.85,Credit Card,2/6/2022,Metropol AVM
I163127,1100,Clothing,4,1200.32,Debit Card,11/11/2022,Metrocity
I885570,1315,Cosmetics,1,40.66,Credit Card,13/01/2022,Viaport Outlet
I266672,218,Shoes,5,3000.85,Debit Card,13/02/2022,Viaport Outlet
I212643,630,Cosmetics,2,81.32,Cash,28/09/2022,Mall of Istanbul
I235015,45,Food & Beverage,4,20.92,Debit Card,2/9/2022,Istinye Park
I141833,780,Clothing,1,300.08,Credit Card,2/10/2021,Kanyon
I303401,1750,Clothing,2,600.16,Cash,4/2/2021,Mall of Istanbul
I135417,620,Cosmetics,3,121.98,Credit Card,6/9/2022,Cevahir AVM
I189270,224,Food & Beverage,4,20.92,Credit Card,30/06/2021,Kanyon
I336053,1674,Clothing,4,1200.32,Cash,15/07/2022,Metropol AVM
I266127,1386,Cosmetics,1,40.66,Credit Card,6/10/2021,Metrocity
I155865,124,Cosmetics,4,162.64,Debit Card,26/11/2021,Istinye Park
I327129,1404,Cosmetics,2,81.32,Debit Card,4/2/2021,Mall of Istanbul
I186732,662,Clothing,5,1500.4,Credit Card,26/08/2022,Kanyon
I254938,2897,Souvenir,2,23.46,Credit Card,8/5/2022,Kanyon
I256253,799,Food & Beverage,3,15.69,Debit Card,17/03/2022,Emaar Square Mall
I509314,825,Clothing,1,300.08,Credit Card,3/2/2023,Kanyon
I301088,593,Food & Beverage,1,5.23,Debit Card,19/07/2021,Viaport Outlet
I208121,2534,Shoes,4,2400.68,Credit Card,5/11/2021,Emaar Square Mall
I291415,984,Clothing,1,300.08,Credit Card,19/08/2021,Emaar Square Mall
I240463,159,Cosmetics,1,40.66,Cash,27/05/2021,Forum Istanbul
I797307,392,Cosmetics,1,40.66,Cash,20/10/2021,Metropol AVM
I232977,715,Cosmetics,3,121.98,Credit Card,12/12/2022,Istinye Park
I297587,825,Clothing,5,1500.4,Cash,11/11/2021,Viaport Outlet
I199851,223,Food & Beverage,4,20.92,Debit Card,2/6/2021,Istinye Park
I104142,1609,Clothing,5,1500.4,Cash,3/12/2021,Kanyon
I305296,859,Food & Beverage,2,10.46,Credit Card,22/04/2022,Emaar Square Mall
I210408,56,Clothing,1,300.08,Debit Card,14/01/2022,Mall of Istanbul
I240128,665,Shoes,1,600.17,Cash,22/10/2021,Metropol AVM
I262913,321,Food & Beverage,5,26.15,Debit Card,19/03/2021,Kanyon
I252801,483,Shoes,1,600.17,Cash,29/12/2021,Mall of Istanbul
I970055,1260,Clothing,1,300.08,Cash,14/11/2022,Kanyon
I110965,796,Cosmetics,1,40.66,Cash,24/01/2021,Emaar Square Mall
I122185,3336,Cosmetics,5,203.3,Cash,24/11/2021,Mall of Istanbul
I265794,486,Clothing,3,900.24,Debit Card,14/02/2023,Mall of Istanbul
I107823,932,Shoes,5,3000.85,Credit Card,17/09/2021,Istinye Park
I331526,5660,Souvenir,3,35.19,Credit Card,11/12/2022,Metropol AVM
I215478,667,Shoes,2,1200.34,Cash,14/10/2021,Istinye Park
I211868,1451,Shoes,5,3000.85,Cash,13/03/2022,Emaar Square Mall
I117485,186,Books,3,45.45,Credit Card,7/7/2021,Kanyon
I289114,139,Clothing,3,900.24,Debit Card,28/10/2022,Kanyon
I289729,2348,Cosmetics,1,40.66,Credit Card,21/07/2021,Mall of Istanbul
I241785,1830,Cosmetics,1,40.66,Credit Card,7/7/2021,Mall of Istanbul
I427761,2177,Shoes,4,2400.68,Credit Card,22/04/2022,Forum Istanbul
I337706,131,Books,1,15.15,Credit Card,6/3/2022,Kanyon
I166626,1800,Clothing,4,1200.32,Debit Card,3/3/2023,Metrocity
I236314,690,Technology,5,5250.0,Cash,10/8/2021,Istinye Park
I197190,2053,Clothing,2,600.16,Credit Card,18/12/2021,Emaar Square Mall
I239523,707,Clothing,1,300.08,Credit Card,5/8/2021,Cevahir AVM
I182617,929,Clothing,2,600.16,Credit Card,6/12/2021,Zorlu Center
I302532,1871,Clothing,5,1500.4,Cash,24/08/2022,Mall of Istanbul
I842391,18,Shoes,1,600.17,Cash,7/5/2021,Mall of Istanbul
I280218,509,Technology,4,4200.0,Credit Card,28/10/2022,Metrocity
I214625,3384,Shoes,4,2400.68,Cash,31/07/2021,Viaport Outlet
I197067,463,Toys,5,179.2,Cash,2/4/2021,Emaar Square Mall
I174518,2528,Shoes,4,2400.68,Credit Card,3/2/2021,Zorlu Center
I983066,2487,Food & Beverage,1,5.23,Cash,8/11/2021,Viaport Outlet
I287344,2169,Food & Beverage,3,15.69,Cash,24/04/2021,Kanyon
I312173,3655,Clothing,4,1200.32,Cash,9/1/2021,Kanyon
I256067,773,Cosmetics,2,81.32,Cash,2/4/2021,Emaar Square Mall
I185510,1169,Food & Beverage,5,26.15,Cash,14/01/2022,Emaar Square Mall
I114880,2153,Food & Beverage,1,5.23,Debit Card,23/02/2022,Cevahir AVM
I204170,336,Clothing,3,900.24,Credit Card,30/09/2022,Metropol AVM
I984094,1982,Souvenir,4,46.92,Credit Card,16/10/2022,Kanyon
I159057,103,Books,3,45.45,Debit Card,20/03/2021,Metropol AVM
I174489,729,Books,5,75.75,Cash,24/04/2021,Istinye Park
I939947,146,Clothing,2,600.16,Cash,18/08/2021,Forum Istanbul
I946274,820,Shoes,5,3000.85,Cash,4/1/2021,Kanyon
I371992,1378,Books,1,15.15,Debit Card,21/03/2021,Metrocity
I149026,658,Clothing,1,300.08,Credit Card,30/07/2022,Viaport Outlet
I287041,1557,Cosmetics,5,203.3,Credit Card,30/08/2022,Mall of Istanbul
I323407,3191,Toys,4,143.36,Credit Card,25/01/2023,Mall of Istanbul
I433430,212,Toys,3,107.52,Debit Card,23/07/2021,Mall of Istanbul
I140863,48,Cosmetics,2,81.32,Debit Card,13/07/2021,Istinye Park
I246926,59,Technology,1,1050.0,Credit Card,19/08/2022,Forum Istanbul
I172113,2046,Cosmetics,3,121.98,Cash,8/12/2021,Istinye Park
I246250,894,Clothing,5,1500.4,Cash,14/03/2022,Kanyon
I237550,197,Food & Beverage,4,20.92,Cash,12/6/2021,Metropol AVM
I155158,2369,Books,4,60.6,Debit Card,11/3/2021,Mall of Istanbul
I255537,516,Clothing,5,1500.4,Cash,5/7/2021,Zorlu Center
I702237,404,Clothing,5,1500.4,Credit Card,4/11/2021,Mall of Istanbul
I685727,207,Books,4,60.6,Credit Card,14/07/2022,Metropol AVM
I159983,1135,Toys,4,143.36,Debit Card,14/10/2021,Forum Istanbul
I847315,438,Shoes,4,2400.68,Debit Card,8/4/2021,Metropol AVM
I288063,293,Souvenir,1,11.73,Credit Card,15/12/2021,Mall of Istanbul
I249401,354,Technology,4,4200.0,Credit Card,20/02/2021,Kanyon
I238275,219,Food & Beverage,1,5.23,Credit Card,29/07/2021,Kanyon
I201429,1321,Toys,4,143.36,Credit Card,24/06/2022,Metrocity
I109848,100,Cosmetics,3,121.98,Debit Card,22/03/2021,Kanyon
I252806,2007,Food & Beverage,2,10.46,Cash,1/7/2021,Metropol AVM
I609226,505,Technology,3,3150.0,Debit Card,29/04/2021,Mall of Istanbul
I304380,711,Clothing,5,1500.4,Credit Card,26/03/2021,Kanyon
I334600,955,Clothing,3,900.24,Credit Card,20/12/2022,Forum Istanbul
I609968,244,Clothing,3,900.24,Cash,26/08/2022,Kanyon
I585196,1715,Clothing,4,1200.32,Debit Card,17/12/2021,Metrocity
I315673,2013,Clothing,5,1500.4,Debit Card,17/12/2021,Metrocity
I815372,679,Technology,2,2100.0,Credit Card,21/02/2021,Cevahir AVM
I132490,518,Food & Beverage,1,5.23,Debit Card,16/09/2022,Kanyon
I183558,729,Souvenir,2,23.46,Debit Card,30/03/2021,Mall of Istanbul
I239303,71,Clothing,3,900.24,Debit Card,25/07/2021,Zorlu Center
I244525,172,Cosmetics,5,203.3,Debit Card,20/11/2022,Metrocity
I786441,1354,Clothing,3,900.24,Credit Card,12/1/2023,Metropol AVM
I224349,643,Clothing,1,300.08,Credit Card,26/10/2022,Mall of Istanbul
I245882,886,Clothing,3,900.24,Cash,25/03/2021,Mall of Istanbul
I144151,649,Clothing,5,1500.4,Debit Card,8/10/2021,Viaport Outlet
I102268,574,Shoes,4,2400.68,Cash,31/01/2022,Zorlu Center
I291470,104,Clothing,3,900.24,Credit Card,26/11/2022,Metrocity
I160484,1314,Clothing,5,1500.4,Cash,26/06/2022,Metrocity
I245557,813,Technology,4,4200.0,Credit Card,17/11/2021,Metropol AVM
I266583,5752,Toys,3,107.52,Credit Card,11/1/2021,Mall of Istanbul
I151185,270,Clothing,5,1500.4,Cash,20/04/2021,Kanyon
I532584,214,Clothing,3,900.24,Credit Card,15/06/2021,Zorlu Center
I152043,3396,Shoes,3,1800.51,Credit Card,31/07/2022,Forum Istanbul
I800663,1555,Clothing,2,600.16,Cash,16/03/2021,Mall of Istanbul
I126102,203,Clothing,2,600.16,Cash,4/9/2022,Kanyon
I139930,405,Cosmetics,2,81.32,Cash,12/10/2021,Metropol AVM
I207711,3798,Clothing,3,900.24,Debit Card,28/09/2022,Metropol AVM
I318856,340,Clothing,5,1500.4,Cash,6/3/2022,Mall of Istanbul
I110405,546,Toys,3,107.52,Cash,19/06/2021,Emaar Square Mall
I128694,178,Cosmetics,3,121.98,Cash,23/10/2022,Kanyon
I334233,268,Cosmetics,4,162.64,Cash,5/2/2022,Emaar Square Mall
I294849,326,Clothing,5,1500.4,Cash,12/9/2021,Emaar Square Mall
I110843,829,Clothing,5,1500.4,Debit Card,28/02/2022,Mall of Istanbul
I277458,2279,Food & Beverage,1,5.23,Cash,2/5/2021,Kanyon
I134374,3922,Cosmetics,2,81.32,Cash,1/11/2022,Mall of Istanbul
I252404,45,Clothing,2,600.16,Cash,24/09/2021,Mall of Istanbul
I155920,2806,Cosmetics,4,162.64,Cash,31/05/2022,Metropol AVM
I256231,942,Clothing,5,1500.4,Credit Card,23/07/2021,Metrocity
I110327,1388,Clothing,4,1200.32,Cash,6/11/2022,Metrocity
I164233,392,Clothing,5,1500.4,Debit Card,2/12/2022,Zorlu Center
I135149,213,Cosmetics,3,121.98,Debit Card,9/6/2022,Kanyon
I129429,1643,Clothing,1,300.08,Credit Card,5/10/2021,Kanyon
I143112,713,Technology,2,2100.0,Credit Card,8/7/2022,Metropol AVM
I317873,178,Clothing,1,300.08,Credit Card,27/01/2023,Zorlu Center
I676809,158,Toys,4,143.36,Credit Card,31/07/2022,Kanyon
I195962,1876,Cosmetics,5,203.3,Credit Card,4/10/2021,Forum Istanbul
I194098,254,Books,5,75.75,Debit Card,26/10/2021,Zorlu Center
I301054,1036,Clothing,3,900.24,Cash,4/4/2021,Mall of Istanbul
I299815,385,Cosmetics,1,40.66,Credit Card,10/10/2022,Metrocity
I150400,293,Clothing,3,900.24,Debit Card,7/1/2023,Metrocity
I628166,148,Clothing,3,900.24,Debit Card,2/7/2022,Metrocity
I944472,657,Technology,1,1050.0,Cash,10/9/2021,Kanyon
I233133,1281,Books,2,30.3,Credit Card,18/01/2021,Zorlu Center
I145533,1937,Clothing,4,1200.32,Cash,21/02/2022,Metropol AVM
I308369,904,Food & Beverage,3,15.69,Debit Card,4/1/2021,Metrocity
I194574,2084,Cosmetics,1,40.66,Credit Card,15/06/2022,Istinye Park
I807370,161,Cosmetics,2,81.32,Cash,9/11/2022,Metropol AVM
I759554,102,Food & Beverage,5,26.15,Cash,25/09/2021,Viaport Outlet
I305181,2369,Shoes,4,2400.68,Cash,14/02/2021,Cevahir AVM
I162283,125,Books,2,30.3,Credit Card,14/11/2021,Viaport Outlet
I286335,575,Cosmetics,5,203.3,Cash,1/8/2022,Forum Istanbul
I102610,1568,Food & Beverage,3,15.69,Credit Card,24/03/2022,Istinye Park
I275271,1588,Cosmetics,1,40.66,Credit Card,30/09/2021,Mall of Istanbul
I172841,263,Clothing,1,300.08,Debit Card,26/03/2022,Zorlu Center
I141434,1835,Clothing,2,600.16,Credit Card,19/12/2021,Forum Istanbul
I329646,869,Technology,5,5250.0,Credit Card,19/10/2021,Zorlu Center
I118433,1,Technology,1,1050.0,Cash,23/05/2021,Metrocity
I287972,707,Food & Beverage,2,10.46,Debit Card,28/08/2022,Kanyon
I853787,995,Toys,4,143.36,Credit Card,21/12/2022,Kanyon
I986090,159,Clothing,1,300.08,Credit Card,12/11/2022,Mall of Istanbul
I252715,1625,Clothing,3,900.24,Cash,2/1/2023,Mall of Istanbul
I409107,85,Food & Beverage,1,5.23,Credit Card,29/09/2021,Metrocity
I161496,2336,Food & Beverage,1,5.23,Debit Card,6/10/2022,Cevahir AVM
I281070,1294,Toys,3,107.52,Credit Card,31/03/2021,Viaport Outlet
I202792,435,Clothing,5,1500.4,Debit Card,1/3/2023,Kanyon
I229689,1773,Clothing,2,600.16,Credit Card,4/9/2021,Mall of Istanbul
I271993,170,Toys,2,71.68,Cash,10/11/2021,Kanyon
I167986,2658,Clothing,2,600.16,Cash,1/12/2021,Istinye Park
I287301,424,Food & Beverage,1,5.23,Cash,8/1/2023,Kanyon
I333979,1310,Food & Beverage,3,15.69,Cash,15/09/2022,Metropol AVM
I132893,3134,Cosmetics,2,81.32,Cash,26/01/2022,Istinye Park
I117733,727,Food & Beverage,5,26.15,Credit Card,15/03/2021,Kanyon
I612951,2518,Shoes,1,600.17,Cash,24/02/2022,Metrocity
I750777,766,Food & Beverage,5,26.15,Credit Card,6/11/2021,Kanyon
I618767,4202,Clothing,1,300.08,Cash,12/10/2022,Kanyon
I316775,3565,Clothing,1,300.08,Credit Card,1/11/2022,Forum Istanbul
I289595,1899,Food & Beverage,1,5.23,Credit Card,9/2/2021,Zorlu Center
I302357,655,Clothing,5,1500.4,Credit Card,11/5/2022,Mall of Istanbul
I237151,1250,Clothing,2,600.16,Credit Card,20/08/2022,Kanyon
I189261,988,Cosmetics,5,203.3,Credit Card,22/02/2023,Istinye Park
I944302,86,Cosmetics,5,203.3,Cash,11/8/2022,Zorlu Center
I177135,52,Clothing,5,1500.4,Debit Card,30/01/2023,Kanyon
I504317,1701,Clothing,5,1500.4,Cash,24/03/2021,Metrocity
I101193,1868,Food & Beverage,5,26.15,Credit Card,4/5/2021,Viaport Outlet
I178746,859,Food & Beverage,4,20.92,Cash,30/03/2021,Mall of Istanbul
I651307,1654,Clothing,3,900.24,Credit Card,3/11/2022,Kanyon
I303719,3727,Technology,5,5250.0,Cash,18/09/2022,Cevahir AVM
I231618,3114,Clothing,2,600.16,Credit Card,7/11/2021,Metropol AVM
I777006,154,Cosmetics,2,81.32,Credit Card,23/03/2021,Istinye Park
I771180,715,Souvenir,1,11.73,Debit Card,8/6/2021,Mall of Istanbul
I235851,632,Clothing,4,1200.32,Credit Card,14/12/2022,Metropol AVM
I271043,1926,Clothing,5,1500.4,Cash,29/11/2021,Mall of Istanbul
I966712,792,Souvenir,3,35.19,Credit Card,4/4/2021,Mall of Istanbul
I285686,296,Clothing,4,1200.32,Credit Card,2/4/2022,Kanyon
I261435,1143,Clothing,2,600.16,Cash,17/10/2022,Metropol AVM
I186666,383,Clothing,3,900.24,Credit Card,3/2/2022,Kanyon
I878464,771,Food & Beverage,4,20.92,Credit Card,29/11/2021,Forum Istanbul
I941707,3897,Shoes,3,1800.51,Credit Card,13/02/2021,Forum Istanbul
I116614,916,Clothing,1,300.08,Credit Card,10/3/2021,Mall of Istanbul
I187759,1767,Food & Beverage,1,5.23,Cash,28/07/2022,Zorlu Center
I263332,1500,Books,1,15.15,Credit Card,22/11/2022,Mall of Istanbul
I111017,2751,Clothing,2,600.16,Debit Card,13/08/2022,Metropol AVM
I147737,874,Technology,2,2100.0,Cash,11/1/2021,Metropol AVM
I335747,2183,Cosmetics,4,162.64,Credit Card,21/02/2021,Metrocity
I167285,252,Toys,4,143.36,Cash,2/10/2022,Kanyon
I991674,1379,Clothing,1,300.08,Credit Card,2/6/2021,Metrocity
I332005,1014,Books,4,60.6,Credit Card,17/01/2022,Kanyon
I151536,171,Toys,1,35.84,Credit Card,25/09/2022,Metrocity
I445705,66,Cosmetics,4,162.64,Debit Card,6/1/2021,Mall of Istanbul
I747491,2967,Clothing,1,300.08,Credit Card,23/01/2022,Zorlu Center
I165771,1611,Souvenir,2,23.46,Cash,25/08/2021,Metrocity
I284879,849,Clothing,4,1200.32,Cash,27/05/2022,Metrocity
I136262,1221,Technology,3,3150.0,Credit Card,27/10/2021,Istinye Park
I133324,235,Clothing,5,1500.4,Cash,17/05/2022,Mall of Istanbul
I318435,952,Shoes,4,2400.68,Debit Card,24/12/2021,Metropol AVM
I314573,1014,Books,4,60.6,Debit Card,12/7/2022,Kanyon
I280282,3613,Food & Beverage,5,26.15,Cash,20/11/2021,Istinye Park
I515685,4796,Toys,4,143.36,Debit Card,27/03/2021,Metrocity
I241694,1854,Shoes,4,2400.68,Cash,26/04/2021,Metrocity
I261166,1061,Cosmetics,5,203.3,Credit Card,9/12/2022,Emaar Square Mall
I321841,387,Clothing,5,1500.4,Credit Card,1/10/2022,Mall of Istanbul
I292883,33,Souvenir,4,46.92,Debit Card,30/09/2022,Istinye Park
I540623,133,Cosmetics,5,203.3,Credit Card,17/08/2021,Metrocity
I132734,938,Cosmetics,2,81.32,Cash,11/2/2021,Istinye Park
I133926,490,Toys,2,71.68,Credit Card,3/12/2022,Istinye Park
I446775,636,Clothing,4,1200.32,Debit Card,14/01/2023,Mall of Istanbul
I180909,2447,Shoes,4,2400.68,Credit Card,26/02/2023,Zorlu Center
I196153,685,Cosmetics,1,40.66,Cash,5/1/2022,Mall of Istanbul
I245312,177,Shoes,4,2400.68,Cash,8/2/2021,Metropol AVM
I322684,793,Books,1,15.15,Cash,24/06/2021,Forum Istanbul
I301864,1456,Food & Beverage,3,15.69,Cash,5/6/2022,Metropol AVM
I426757,1437,Souvenir,1,11.73,Credit Card,20/11/2022,Kanyon
I213283,341,Cosmetics,2,81.32,Cash,11/1/2022,Kanyon
I249598,257,Clothing,1,300.08,Credit Card,2/2/2022,Kanyon
I304948,1003,Souvenir,2,23.46,Cash,3/3/2022,Metrocity
I304505,833,Toys,4,143.36,Cash,19/09/2022,Metropol AVM
I167581,330,Food & Beverage,5,26.15,Credit Card,22/07/2021,Forum Istanbul
I104399,2617,Clothing,2,600.16,Credit Card,11/8/2022,Viaport Outlet
I436543,760,Food & Beverage,4,20.92,Cash,14/04/2022,Mall of Istanbul
I280739,523,Shoes,2,1200.34,Debit Card,5/4/2021,Mall of Istanbul
I507944,989,Clothing,1,300.08,Cash,30/09/2022,Metrocity
I261637,99,Cosmetics,5,203.3,Debit Card,25/09/2021,Metrocity
I179278,2369,Cosmetics,5,203.3,Cash,18/12/2022,Mall of Istanbul
I762885,376,Shoes,3,1800.51,Debit Card,23/09/2021,Mall of Istanbul
I138872,2051,Cosmetics,2,81.32,Credit Card,16/10/2021,Mall of Istanbul
I182900,359,Food & Beverage,3,15.69,Debit Card,16/01/2021,Mall of Istanbul
I250646,792,Food & Beverage,1,5.23,Debit Card,30/07/2021,Istinye Park
I136569,968,Clothing,5,1500.4,Cash,18/03/2021,Metrocity
I969507,831,Shoes,3,1800.51,Cash,23/12/2021,Forum Istanbul
I115808,584,Clothing,4,1200.32,Cash,3/8/2022,Kanyon
I223001,775,Shoes,1,600.17,Cash,20/05/2021,Istinye Park
I252712,1301,Clothing,2,600.16,Cash,28/02/2023,Kanyon
I291921,993,Food & Beverage,1,5.23,Debit Card,7/1/2021,Kanyon
I158028,264,Books,5,75.75,Cash,24/07/2021,Mall of Istanbul
I201201,359,Cosmetics,5,203.3,Cash,11/9/2021,Mall of Istanbul
I313885,1964,Shoes,3,1800.51,Credit Card,13/03/2022,Mall of Istanbul
I327196,34,Shoes,1,600.17,Debit Card,17/05/2022,Metrocity
I112960,1010,Clothing,3,900.24,Cash,10/7/2022,Mall of Istanbul
I115757,799,Clothing,5,1500.4,Cash,2/3/2022,Mall of Istanbul
I243146,626,Clothing,1,300.08,Credit Card,4/1/2021,Metrocity
I645260,234,Souvenir,2,23.46,Debit Card,5/2/2022,Kanyon
I154954,454,Clothing,1,300.08,Credit Card,10/9/2021,Istinye Park
I295906,1317,Clothing,3,900.24,Debit Card,16/02/2022,Forum Istanbul
I226781,262,Clothing,4,1200.32,Cash,3/11/2021,Metrocity
I169002,2088,Shoes,5,3000.85,Cash,17/02/2022,Metropol AVM
I268073,1328,Cosmetics,1,40.66,Debit Card,20/11/2021,Metropol AVM
I127184,476,Clothing,2,600.16,Debit Card,10/10/2022,Emaar Square Mall
I192394,466,Shoes,2,1200.34,Cash,26/07/2022,Kanyon
I131587,2498,Cosmetics,2,81.32,Cash,2/10/2022,Emaar Square Mall
I437134,236,Toys,1,35.84,Credit Card,1/10/2021,Viaport Outlet
I308303,245,Clothing,2,600.16,Credit Card,20/12/2022,Zorlu Center
I987661,252,Cosmetics,3,121.98,Cash,5/11/2021,Mall of Istanbul
I187643,219,Technology,5,5250.0,Credit Card,16/10/2022,Zorlu Center
I308105,1645,Food & Beverage,4,20.92,Credit Card,17/09/2021,Istinye Park
I707730,2843,Cosmetics,1,40.66,Credit Card,1/3/2021,Istinye Park
I975873,1520,Food & Beverage,2,10.46,Cash,13/01/2021,Istinye Park
I328532,2887,Toys,3,107.52,Cash,10/9/2022,Metrocity
I111807,654,Shoes,5,3000.85,Debit Card,29/04/2021,Zorlu Center
I212316,311,Food & Beverage,2,10.46,Credit Card,13/04/2022,Kanyon
I252614,2434,Cosmetics,1,40.66,Debit Card,21/10/2021,Kanyon
I157454,1013,Clothing,1,300.08,Cash,29/08/2022,Viaport Outlet
I153578,959,Clothing,4,1200.32,Credit Card,3/8/2022,Istinye Park
I162230,455,Cosmetics,1,40.66,Cash,24/01/2023,Mall of Istanbul
I258991,1630,Food & Beverage,4,20.92,Cash,9/7/2021,Zorlu Center
I327961,2272,Souvenir,2,23.46,Cash,24/02/2023,Cevahir AVM
I187874,0,Books,4,60.6,Cash,21/01/2023,Mall of Istanbul
I318132,1117,Clothing,2,600.16,Cash,15/11/2022,Cevahir AVM
I835872,298,Technology,3,3150.0,Credit Card,17/01/2021,Metropol AVM
I299354,1653,Technology,1,1050.0,Cash,6/11/2022,Mall of Istanbul
I277947,958,Books,3,45.45,Cash,6/9/2021,Metrocity
I165959,1450,Clothing,2,600.16,Debit Card,5/7/2021,Metrocity
I315209,1631,Clothing,2,600.16,Debit Card,2/2/2023,Mall of Istanbul
I102737,211,Technology,3,3150.0,Cash,9/8/2022,Mall of Istanbul
I223993,55,Cosmetics,4,162.64,Credit Card,4/2/2023,Istinye Park
I294186,721,Cosmetics,5,203.3,Debit Card,21/04/2021,Forum Istanbul
I235328,627,Clothing,3,900.24,Credit Card,1/3/2022,Mall of Istanbul
I138254,841,Toys,1,35.84,Cash,5/6/2021,Kanyon
I273166,284,Food & Beverage,3,15.69,Credit Card,13/08/2021,Mall of Istanbul
I456351,202,Souvenir,3,35.19,Credit Card,5/1/2022,Emaar Square Mall
I246030,359,Cosmetics,1,40.66,Credit Card,15/03/2021,Mall of Istanbul
I125352,2099,Shoes,1,600.17,Debit Card,2/8/2022,Viaport Outlet
I338359,1255,Food & Beverage,4,20.92,Credit Card,2/8/2022,Mall of Istanbul
I150282,2460,Food & Beverage,1,5.23,Debit Card,28/03/2022,Metropol AVM
I237567,1881,Food & Beverage,2,10.46,Cash,5/1/2021,Metropol AVM
I147013,198,Cosmetics,2,81.32,Credit Card,29/03/2022,Kanyon
I193831,569,Clothing,3,900.24,Credit Card,19/12/2022,Mall of Istanbul
I236808,1136,Clothing,2,600.16,Debit Card,13/02/2021,Kanyon
I141055,76,Cosmetics,1,40.66,Cash,16/12/2022,Kanyon
I266017,36,Cosmetics,1,40.66,Debit Card,7/6/2021,Viaport Outlet
I286030,3119,Clothing,5,1500.4,Credit Card,25/09/2021,Emaar Square Mall
I653178,119,Food & Beverage,5,26.15,Credit Card,9/1/2023,Kanyon
I937305,85,Technology,3,3150.0,Debit Card,1/11/2021,Metrocity
I687382,81,Clothing,1,300.08,Debit Card,8/5/2022,Mall of Istanbul
